"Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name","Gene.type"
"ENSG00000004866",2031.37142883104,2.02135692690425,0.118981368534037,16.9888525557344,9.93130088819793e-65,1.95071496862346e-63,"ST7","protein_coding"
"ENSG00000004897",8735.53472824141,-1.60992982744717,0.11664471443889,-13.8019955314016,2.47894193306247e-43,3.11990457658167e-42,"CDC27","protein_coding"
"ENSG00000005007",1203.84822028292,2.08066377299856,0.13387750241556,15.5415490687906,1.81541630973562e-54,2.89990360432098e-53,"UPF1","protein_coding"
"ENSG00000005059",304.587106029594,-6.47539071396243,0.385245295493409,-16.808487448676,2.11499334486417e-63,4.0485658534099e-62,"MCUB","protein_coding"
"ENSG00000005073",225.128011161815,-6.47069272043513,0.392012023222153,-16.5063629101197,3.30193262738236e-61,6.04464030155165e-60,"HOXA11","protein_coding"
"ENSG00000005075",390.158980360803,-1.1760352080727,0.209923329539189,-5.60221301107535,2.11632252193297e-08,7.11515548354754e-08,"POLR2J","protein_coding"
"ENSG00000005102",2.87430218237454,-6.12879255520541,2.30787514694715,-2.65559970317829,0.00791675269029905,0.0155144086821232,"MEOX1","protein_coding"
"ENSG00000005108",15.3830252585577,5.18125703778923,1.2873075368408,4.02487897375682,5.70046247087938e-05,0.000146339718159274,"THSD7A","protein_coding"
"ENSG00000005187",515.883487133415,1.91756662507365,0.191141501785953,10.032183524544,1.1005542643706e-23,7.73867878939067e-23,"ACSM3","protein_coding"
"ENSG00000005189",288.07144396417,1.09378136773053,0.214088122312538,5.10902405941868,3.23827120406858e-07,1.00260953720157e-06,"REXO5","protein_coding"
"ENSG00000005206",334.892772033261,1.55984903777432,0.23113061484231,6.74877726102417,1.49096267008158e-11,6.16788730583409e-11,"SPPL2B","protein_coding"
"ENSG00000005243",15.6611047644649,-6.02406452450505,1.27801579622097,-4.7136072514267,2.43369534746026e-06,7.07104349192783e-06,"COPZ2","protein_coding"
"ENSG00000005249",368.69695974984,3.09248499337481,0.248123327628729,12.4634995948553,1.18073178525077e-35,1.2059119279554e-34,"PRKAR2B","protein_coding"
"ENSG00000005339",1865.17443066895,1.15126205257548,0.108989935928843,10.5630124723361,4.42237272487919e-26,3.36100327090818e-25,"CREBBP","protein_coding"
"ENSG00000005471",5.53736743468708,-3.17987683067021,1.38551712739248,-2.29508301832017,0.0217283670827141,0.039326345348431,"ABCB4","protein_coding"
"ENSG00000005483",3931.98139508319,2.05777987513173,0.119080589842327,17.2805650178287,6.5899289828476e-67,1.35040740230244e-65,"KMT2E","protein_coding"
"ENSG00000005810",2653.05282821981,2.67880728072664,0.132948241493845,20.1492494419391,2.73224967268134e-90,8.42877601075423e-89,"MYCBP2","protein_coding"
"ENSG00000005812",1496.99048339608,1.13277533223648,0.141246578210528,8.01984265097083,1.0588070958096e-15,5.38542813608488e-15,"FBXL3","protein_coding"
"ENSG00000005844",3.66762882080954,4.76397953015464,2.13509367803947,2.231274242978,0.0256629687356042,0.0457291501145723,"ITGAL","protein_coding"
"ENSG00000005884",4002.40793784282,-4.06767559547196,0.121788191460733,-33.3995894567781,1.38991883922407e-244,2.29327641253654e-242,"ITGA3","protein_coding"
"ENSG00000005889",2363.73161239657,-1.263675915135,0.131253568706067,-9.62774519270338,6.10544633218506e-22,4.03568582319206e-21,"ZFX","protein_coding"
"ENSG00000005961",25.4257341775759,-2.9796774661393,0.654922376271105,-4.5496650810811,5.37313671392456e-06,1.51652795852452e-05,"ITGA2B","protein_coding"
"ENSG00000006016",17.5209118634647,-1.89406774176273,0.727540284660868,-2.60338538180827,0.00923081270989833,0.0178731680983449,"CRLF1","protein_coding"
"ENSG00000006025",158.368038967141,-2.53947720310495,0.643860120089008,-3.94414426964957,8.00854366421996e-05,0.000201942906397911,"OSBPL7","protein_coding"
"ENSG00000006042",770.267153848403,-1.01093610025055,0.146141598102596,-6.91751091664426,4.59647976207514e-12,1.95591303552928e-11,"TMEM98","protein_coding"
"ENSG00000006047",42.1313945533117,4.53429122935771,0.799771080883329,5.6694863539573,1.43226257232741e-08,4.87927041757044e-08,"YBX2","protein_coding"
"ENSG00000006062",654.204506725103,-2.89226240824556,0.153279436702574,-18.8692134474486,2.04316911879521e-79,5.32097831405996e-78,"MAP3K14","protein_coding"
"ENSG00000006071",75.2820500113683,3.50231620605186,0.518635804325761,6.75293949403465,1.44879372125728e-11,5.99787763377716e-11,"ABCC8","protein_coding"
"ENSG00000006194",483.790251159065,2.78937351277857,0.195219081798842,14.2884265568507,2.58381438450874e-46,3.49621529467866e-45,"ZNF263","protein_coding"
"ENSG00000006282",1595.12402740538,1.27139739187027,0.122320773356475,10.3939613606356,2.64149038109081e-25,1.95637054752436e-24,"SPATA20","protein_coding"
"ENSG00000006283",42.4639415227908,-1.66967886300447,0.480915853386495,-3.47187320036756,0.000516840393408692,0.00118917464876598,"CACNA1G","protein_coding"
"ENSG00000006327",2196.2313260019,-4.0145732097016,0.131451937472993,-30.5402361264276,7.62191050093671e-205,8.90058169639066e-203,"TNFRSF12A","protein_coding"
"ENSG00000006432",2298.74605840597,-2.85356717778119,0.104447943868601,-27.3204724965297,2.42318686598954e-164,1.87222298824219e-162,"MAP3K9","protein_coding"
"ENSG00000006459",494.262892534629,1.75439393919811,0.206556521111683,8.49352966324179,2.00454279351264e-17,1.10387978900285e-16,"KDM7A","protein_coding"
"ENSG00000006468",4675.20847564072,1.6835524987852,0.115292210847431,14.6024825650459,2.70801816416918e-48,3.7906325413499e-47,"ETV1","protein_coding"
"ENSG00000006534",409.670118169085,-4.98156443721581,0.238984393563371,-20.844726983793,1.70176620984149e-96,5.85746555188241e-95,"ALDH3B1","protein_coding"
"ENSG00000006555",53.7426202555151,-8.65246622681301,1.47807437219351,-5.85387744323886,4.80242573668376e-09,1.68983538511214e-08,"TTC22","protein_coding"
"ENSG00000006606",122.660966715249,-3.17653438224384,0.316139723651639,-10.0478811885852,9.38638322540515e-24,6.62565179703316e-23,"CCL26","protein_coding"
"ENSG00000006607",888.102551861827,2.10071965754313,0.152070679229686,13.8141005760237,2.09555218040891e-43,2.64258636399298e-42,"FARP2","protein_coding"
"ENSG00000006638",21.8808337292642,-4.48693120425588,0.815288617480014,-5.50348809986406,3.72349674635938e-08,1.23077039926838e-07,"TBXA2R","protein_coding"
"ENSG00000006695",728.9702834382,-1.81459176763864,0.138367546661299,-13.1142873558383,2.72733867646088e-39,3.07264137937491e-38,"COX10","protein_coding"
"ENSG00000006704",424.231861705493,1.12317076502973,0.174172148568353,6.44862438835307,1.12869906376037e-10,4.43877438975974e-10,"GTF2IRD1","protein_coding"
"ENSG00000006712",1934.54276605727,1.85345141160703,0.13020953567867,14.2343754007461,5.60615786400082e-46,7.53003577804397e-45,"PAF1","protein_coding"
"ENSG00000006715",1689.44252803263,-1.08554415600223,0.10764871250744,-10.084135060391,6.49345325553705e-24,4.60647915553688e-23,"VPS41","protein_coding"
"ENSG00000007047",197.502114124426,1.22989035264249,0.247215400690242,4.97497465452619,6.52561775534127e-07,1.9799044782904e-06,"MARK4","protein_coding"
"ENSG00000007171",11.0840407755335,-6.43503545680824,1.68282340762988,-3.82395171568921,0.000131329644674908,0.000323473401995194,"NOS2","protein_coding"
"ENSG00000007174",22.6925143554338,7.26668757031093,1.55880286247387,4.66171043513385,3.13592200237066e-06,9.00697094436515e-06,"DNAH9","protein_coding"
"ENSG00000007264",11.7737007857873,-2.65083446677444,0.922211985119302,-2.87443072693477,0.00404756549904369,0.00830224896314913,"MATK","protein_coding"
"ENSG00000007372",207.77280736091,-12.1190035547273,1.46009818157219,-8.30012920204988,1.03998232226106e-16,5.55134792517312e-16,"PAX6","protein_coding"
"ENSG00000007376",638.058832121861,-1.528718007293,0.176921370575013,-8.64066337675603,5.58875583217464e-18,3.1467820707185e-17,"RPUSD1","protein_coding"
"ENSG00000007384",592.624285604243,1.36892097856863,0.153057561508308,8.94383109908832,3.75906902992047e-19,2.21405876027605e-18,"RHBDF1","protein_coding"
"ENSG00000007392",909.786512800569,4.12415217390027,0.179728144179921,22.9466130233431,1.59280121472413e-116,7.14636811672893e-115,"LUC7L","protein_coding"
"ENSG00000007545",148.612068708086,3.16223847066296,0.342750094294722,9.22607615081744,2.80727597047227e-20,1.72912513653319e-19,"CRAMP1","protein_coding"
"ENSG00000007866",442.03078290847,1.39640924895323,0.176037051407811,7.9324735206924,2.14823532922413e-15,1.07786875239509e-14,"TEAD3","protein_coding"
"ENSG00000008083",711.688490157592,1.68417297106381,0.146783957424086,11.4738218032773,1.78593682903434e-30,1.57007729342469e-29,"JARID2","protein_coding"
"ENSG00000008086",1225.43214035404,-2.63740820785774,0.137182521835171,-19.2255410716728,2.26266755855289e-82,6.23550217052063e-81,"CDKL5","protein_coding"
"ENSG00000008128",23.6217525347467,6.02375271882188,1.40983674440357,4.27265975492093,1.93155074362317e-05,5.19699933902356e-05,"CDK11A","protein_coding"
"ENSG00000008130",631.208636839943,1.7107757236206,0.161631568381237,10.5844157843314,3.51969505618578e-26,2.68534252287873e-25,"NADK","protein_coding"
"ENSG00000008256",540.700225910751,1.55095957770571,0.177365411737248,8.74443084767464,2.24142607836978e-18,1.28295054897558e-17,"CYTH3","protein_coding"
"ENSG00000008300",205.046726036904,2.19890426122614,0.259830816874257,8.46283088233634,2.60964015412175e-17,1.43032441709194e-16,"CELSR3","protein_coding"
"ENSG00000008441",8950.9737942359,3.1977679484822,0.0994616742454751,32.1507552807727,8.62005232697595e-227,1.24547580909651e-224,"NFIX","protein_coding"
"ENSG00000008513",9990.95608532293,2.59020138539347,0.0870278670595073,29.7628963332212,1.18096201406286e-194,1.27434272352926e-192,"ST3GAL1","protein_coding"
"ENSG00000008710",825.269808268133,1.89636321251244,0.164605814711607,11.5206331916944,1.03845058695691e-30,9.20531553235219e-30,"PKD1","protein_coding"
"ENSG00000008735",143.243142636181,4.4868031366624,0.507872807462305,8.83450161287757,1.00545511393801e-18,5.83867145409869e-18,"MAPK8IP2","protein_coding"
"ENSG00000008853",680.390939215517,-1.42949881241784,0.13817490651501,-10.3455746667182,4.38278873621137e-25,3.22362493931175e-24,"RHOBTB2","protein_coding"
"ENSG00000008952",2553.26238442169,2.99767372162867,0.151999424281272,19.7216123403305,1.40671912165688e-86,4.13035991013238e-85,"SEC62","protein_coding"
"ENSG00000008988",4849.52837133781,1.11836605687241,0.120394961413482,9.28914336399441,1.55535044842034e-20,9.69922759519675e-20,"RPS20","protein_coding"
"ENSG00000009694",247.87238656794,5.76129196469617,0.422958384967242,13.6214156509567,2.98720546285606e-42,3.66753684623528e-41,"TENM1","protein_coding"
"ENSG00000009765",140.033618774674,7.29473842869127,1.04733733692381,6.96503234585049,3.28328305767277e-12,1.41073052615799e-11,"IYD","protein_coding"
"ENSG00000009830",373.063801699797,1.55181240362255,0.19208470556723,8.0787921091376,6.54114277803616e-16,3.37604814138238e-15,"POMT2","protein_coding"
"ENSG00000009954",2880.67044866592,2.81520882467904,0.115490585174622,24.3760893619376,3.06703378670667e-131,1.62730958633271e-129,"BAZ1B","protein_coding"
"ENSG00000010017",1383.92654828338,1.41448559836681,0.140084272092296,10.0973905010182,5.67316957096575e-24,4.03463956084199e-23,"RANBP9","protein_coding"
"ENSG00000010165",929.7024947371,-1.45143566513178,0.128664702153279,-11.2807603083142,1.63328224063907e-29,1.38907748660138e-28,"EEF1AKNMT","protein_coding"
"ENSG00000010278",11251.7567732053,3.46402947005969,0.117910352790491,29.3785014468979,1.03375638590649e-189,1.05327831924991e-187,"CD9","protein_coding"
"ENSG00000010292",4299.18930875656,-1.04798327606735,0.106623437119712,-9.82882661052021,8.45986941614638e-23,5.7525312536168e-22,"NCAPD2","protein_coding"
"ENSG00000010310",7.11626203666376,-4.96917363839864,1.85951236176386,-2.67229932996256,0.00753334165077329,0.0148164023207626,"GIPR","protein_coding"
"ENSG00000010319",97.2108661538509,3.56521446175514,0.453870493899105,7.85513601275804,3.99338559501568e-15,1.97958602843441e-14,"SEMA3G","protein_coding"
"ENSG00000010322",1684.50110931109,1.30176839389387,0.11330056725141,11.4895134726491,1.4894842161498e-30,1.31261438124793e-29,"NISCH","protein_coding"
"ENSG00000010404",142.796852464484,-1.14933236487026,0.274123302319913,-4.19275689130923,2.75584728871277e-05,7.30266693208376e-05,"IDS","protein_coding"
"ENSG00000010438",22.7294878534174,-6.66041072086511,1.57340482182634,-4.2331195560555,2.30471903871482e-05,6.14800090707132e-05,"PRSS3","protein_coding"
"ENSG00000010610",3.81906146275763,4.6389921763463,2.05433403535035,2.25814891664157,0.0239363768018848,0.0429608323623694,"CD4","protein_coding"
"ENSG00000010626",203.84680161011,1.09283540442455,0.246213154226512,4.43857440459561,9.05566800157717e-06,2.50638153108587e-05,"LRRC23","protein_coding"
"ENSG00000010671",7.75152093757958,-2.52374331669379,1.07804605900636,-2.34103477825421,0.0192303756720825,0.0351409522999527,"BTK","protein_coding"
"ENSG00000010704",47.9571129031426,8.06340250388039,1.50572439400218,5.35516495316121,8.54784001582558e-08,2.75352639582722e-07,"HFE","protein_coding"
"ENSG00000010810",247.598094787432,-1.34305377277287,0.238181019480764,-5.63879429058088,1.71244958812075e-08,5.79671552172072e-08,"FYN","protein_coding"
"ENSG00000011021",367.388844209687,1.3233947422468,0.191594005295068,6.90728679223904,4.9401060227239e-12,2.09933983757296e-11,"CLCN6","protein_coding"
"ENSG00000011028",203.111653827265,-6.34430462948281,0.424853508058964,-14.9329227819447,2.01248095935873e-50,2.95618541382195e-49,"MRC2","protein_coding"
"ENSG00000011114",929.992142853615,1.46944740660104,0.142564201106197,10.3072678498471,6.53322452336795e-25,4.78330042830266e-24,"BTBD7","protein_coding"
"ENSG00000011201",2406.75120239081,-11.9815292722523,0.728795246395289,-16.4401858155833,9.86161102762347e-61,1.79119915071337e-59,"ANOS1","protein_coding"
"ENSG00000011243",1639.0362983884,1.68548809638117,0.118213739743788,14.2579711972079,3.99912445104222e-46,5.38849360963929e-45,"AKAP8L","protein_coding"
"ENSG00000011295",1464.80779152463,1.7779103738076,0.13249619295963,13.4185770480915,4.70663721926842e-41,5.59328718613247e-40,"TTC19","protein_coding"
"ENSG00000011347",982.386346315136,3.79104550240263,0.178793268991467,21.2035135538774,8.86264729102741e-100,3.17886874923892e-98,"SYT7","protein_coding"
"ENSG00000011422",1321.53191580017,-5.73132453052893,0.172755681716561,-33.1758960028433,2.39755188119586e-241,3.85628879306307e-239,"PLAUR","protein_coding"
"ENSG00000011426",7432.97855026805,-2.14336620668027,0.117656873614061,-18.2170929826926,3.77694659391054e-74,8.84538756343115e-73,"ANLN","protein_coding"
"ENSG00000011451",1462.33169046036,1.73336685949612,0.120621679198326,14.3702763136477,7.9513378170714e-47,1.08683866025539e-45,"WIZ","protein_coding"
"ENSG00000011454",1684.90195307997,2.68457831523102,0.128016863015134,20.9705053850105,1.21961654151509e-97,4.29620846180537e-96,"RABGAP1","protein_coding"
"ENSG00000011478",129.675946381025,-1.66608116929239,0.281826025163093,-5.91173639243654,3.38519993233161e-09,1.20340704850498e-08,"QPCTL","protein_coding"
"ENSG00000011523",463.8726769097,-1.26156545285365,0.170258948097621,-7.40968663879159,1.26598193799098e-13,5.8063525972348e-13,"CEP68","protein_coding"
"ENSG00000012061",946.328582521216,-1.64367162686983,0.131523381807965,-12.4971819023764,7.7344747944817e-36,7.94064465652649e-35,"ERCC1","protein_coding"
"ENSG00000012174",2600.10486767991,-1.87383635688393,0.114265733985826,-16.3989351095961,1.94619640224632e-60,3.51249306923412e-59,"MBTPS2","protein_coding"
"ENSG00000012211",283.490749483605,1.01942384807827,0.210486412328625,4.84318126191766,1.2777662287e-06,3.79222392164021e-06,"PRICKLE3","protein_coding"
"ENSG00000012223",24.4870230745378,5.1332140659475,1.57756949631663,3.25387507677648,0.00113842329841825,0.00251048007534262,"LTF","protein_coding"
"ENSG00000012232",1190.801474832,-1.39404021422041,0.114853116889192,-12.1375914905763,6.6762366751196e-34,6.501830797011e-33,"EXTL3","protein_coding"
"ENSG00000012660",38595.6234240241,3.45294026510143,0.0892230438209843,38.7000949219952,0,0,"ELOVL5","protein_coding"
"ENSG00000012779",35.1455518676342,-2.69481462565741,0.570357733608908,-4.72477967223502,2.30364980974346e-06,6.70844229496463e-06,"ALOX5","protein_coding"
"ENSG00000012817",550.532483265629,11.6399843023324,1.44979896389716,8.02868852316139,9.85201317619282e-16,5.02103198421593e-15,"KDM5D","protein_coding"
"ENSG00000013288",595.70096824611,2.69911315802821,0.174898652645424,15.4324411149134,9.90516920125627e-54,1.55598769749956e-52,"MAN2B2","protein_coding"
"ENSG00000013297",193.197081220926,-6.38335723325423,0.400938456555156,-15.9210400720842,4.52787181417065e-57,7.62315956389732e-56,"CLDN11","protein_coding"
"ENSG00000013306",4340.84103886849,-2.12335898735067,0.13363370027649,-15.8893975318906,7.50453552495667e-57,1.25602743138247e-55,"SLC25A39","protein_coding"
"ENSG00000013364",385.452206679219,-2.36110552771281,0.18615908491839,-12.6832678015574,7.32146017104062e-37,7.71165660684484e-36,"MVP","protein_coding"
"ENSG00000013392",546.735578447032,3.38917256116398,0.206517490292855,16.4110679262948,1.59377249584423e-60,2.8845815858967e-59,"RWDD2A","protein_coding"
"ENSG00000013441",3206.25611821058,1.99492551319695,0.121015566812276,16.484866912135,4.71331449073465e-61,8.60987891328914e-60,"CLK1","protein_coding"
"ENSG00000013523",452.275566117944,1.15901003074505,0.171251130426195,6.76789711028832,1.30667622309884e-11,5.42218687806745e-11,"ANGEL1","protein_coding"
"ENSG00000013563",310.552477395151,1.15083966898758,0.216024823021566,5.32734920408982,9.96564542387475e-08,3.19535376216365e-07,"DNASE1L1","protein_coding"
"ENSG00000013588",5440.36674293987,-12.068745567587,0.596062194691639,-20.2474602064479,3.74033722617165e-91,1.16652907587944e-89,"GPRC5A","protein_coding"
"ENSG00000013619",140.781457258626,-2.1858385281221,0.285410287336235,-7.65858353783518,1.87994940098381e-14,9.02192268357292e-14,"MAMLD1","protein_coding"
"ENSG00000013725",9.3509782479803,-7.61890532923993,1.74748655445025,-4.35992214637486,1.30108725838911e-05,3.55339657689481e-05,"CD6","protein_coding"
"ENSG00000013810",1498.02011749165,1.10567763849397,0.124265147198314,8.8977292782619,5.70008486695261e-19,3.33121504541696e-18,"TACC3","protein_coding"
"ENSG00000014138",121.172215620607,-1.79870700011807,0.284345666475005,-6.32577602611777,2.51963061878228e-10,9.69998998114375e-10,"POLA2","protein_coding"
"ENSG00000014164",236.752173555605,-1.26850518497655,0.230414687448215,-5.50531391477223,3.6851102919131e-08,1.21839703432948e-07,"ZC3H3","protein_coding"
"ENSG00000014257",237.245536675747,1.91971918618302,0.285035495909005,6.73501796701094,1.63909679392366e-11,6.76537466233112e-11,"ACPP","protein_coding"
"ENSG00000014824",3676.23685460274,1.6105222222611,0.0948166892523714,16.9856407659881,1.04901709878722e-64,2.0557519758149e-63,"SLC30A9","protein_coding"
"ENSG00000014914",530.419493136513,-2.45850887042111,0.177676898047247,-13.836964160458,1.52512901700788e-43,1.92896387146189e-42,"MTMR11","protein_coding"
"ENSG00000015133",1123.5568437504,4.20524712666044,0.167677839200237,25.079325608667,8.36137285664382e-139,4.79447868690155e-137,"CCDC88C","protein_coding"
"ENSG00000015285",23.9159400542406,2.68261836178043,0.77742109813944,3.45066318395603,0.000559210984979041,0.0012812454515189,"WAS","protein_coding"
"ENSG00000015475",295.355448180314,-1.54088349079277,0.211177573977001,-7.29662464519354,2.95076487725196e-13,1.33044536267351e-12,"BID","protein_coding"
"ENSG00000015520",11.8959577736601,3.928081257398,1.37899354021833,2.84851316763681,0.00439240356863436,0.00895998475426778,"NPC1L1","protein_coding"
"ENSG00000015532",805.396246869794,-1.53318785177719,0.138099276745359,-11.1020701042789,1.225715182137e-28,1.01248191434017e-27,"XYLT2","protein_coding"
"ENSG00000015592",18.1806319264979,6.66848664578444,1.66962056266578,3.99401324761914,6.4964231386578e-05,0.000165560065120114,"STMN4","protein_coding"
"ENSG00000016082",11.1453478707917,-2.41767277632085,0.931356737003286,-2.59586115638128,0.00943541842996183,0.0182444723217786,"ISL1","protein_coding"
"ENSG00000016391",449.19442340991,2.7564217579256,0.191441962765542,14.3982109152389,5.31003477566167e-47,7.28143857119418e-46,"CHDH","protein_coding"
"ENSG00000016402",43.0999119768502,-3.22549652076974,0.509792634353747,-6.32707556643817,2.49851017971891e-10,9.62012937912245e-10,"IL20RA","protein_coding"
"ENSG00000017427",115.563436102562,10.0501967987081,1.46793011986853,6.84650901475353,7.56738792820817e-12,3.18146274660522e-11,"IGF1","protein_coding"
"ENSG00000017797",1130.99568389598,2.66255621030093,0.139413902580125,19.0982115917075,2.61284680950057e-81,7.04862281710629e-80,"RALBP1","protein_coding"
"ENSG00000018236",493.401756816142,-13.1541699220973,1.45143987433945,-9.06284177157785,1.27095323753278e-19,7.6424542903041e-19,"CNTN1","protein_coding"
"ENSG00000018280",11.7191386912362,5.38560496686204,1.66738985365748,3.22996146045181,0.00123806905845682,0.0027164016902003,"SLC11A1","protein_coding"
"ENSG00000018408",1589.43917022459,-5.16562238317924,0.148856713041737,-34.7019780137889,7.35520910028516e-264,1.40374714575144e-261,"WWTR1","protein_coding"
"ENSG00000018510",1863.51308972365,-1.42827530596083,0.131801872798165,-10.8365327110945,2.31063158740446e-27,1.82552030325244e-26,"AGPS","protein_coding"
"ENSG00000018699",692.558477644368,-2.20089821105385,0.144668528298224,-15.2133863318001,2.88239338678114e-52,4.3982296225263e-51,"TTC27","protein_coding"
"ENSG00000018869",55.4368801967933,8.37439150096284,1.49149563077753,5.61476100107461,1.96834114603414e-08,6.63394260261953e-08,"ZNF582","protein_coding"
"ENSG00000019169",23.1055402741961,-5.79388620737013,0.950082962806176,-6.09829502705452,1.07205749098787e-09,3.96540327950879e-09,"MARCO","protein_coding"
"ENSG00000019186",107.13280264309,-11.2548631483373,1.47377557214016,-7.63675512140117,2.22764608634972e-14,1.06505554332226e-13,"CYP24A1","protein_coding"
"ENSG00000019485",155.505794079567,-3.40207477241703,0.276031861062936,-12.3249350974065,6.64970004315709e-35,6.65074027781382e-34,"PRDM11","protein_coding"
"ENSG00000019505",22.2974808986447,-2.28361477314512,0.656936127344729,-3.47615952006668,0.000508649638648327,0.00117106642589056,"SYT13","protein_coding"
"ENSG00000020181",71.9929875440826,-4.78283173921881,0.465031950697851,-10.2849529629984,8.23822897505105e-25,6.00925464369525e-24,"ADGRA2","protein_coding"
"ENSG00000020426",1565.03542592732,-2.07679173873793,0.123635231310227,-16.7977340821794,2.53546532942015e-63,4.84256835956617e-62,"MNAT1","protein_coding"
"ENSG00000020577",2379.89133480913,-5.16526132543543,0.144863000565753,-35.6561807035808,1.88994134901796e-278,4.23976842629697e-276,"SAMD4A","protein_coding"
"ENSG00000021300",2922.77200116586,3.74102201561175,0.12154137327286,30.7798234862228,4.88040848696032e-208,5.91524012538025e-206,"PLEKHB1","protein_coding"
"ENSG00000021355",367.447341598781,-12.5600953957228,1.45426078231939,-8.63675590267301,5.78317688685218e-18,3.25267133724121e-17,"SERPINB1","protein_coding"
"ENSG00000021461",9.24871877271598,3.76894657913038,1.57638203538356,2.39088399546074,0.0168078625799732,0.0310648462542629,"CYP3A43","protein_coding"
"ENSG00000021574",847.826135946009,-1.10361947211995,0.137236374898556,-8.04174165148079,8.85704731004148e-16,4.531108779896e-15,"SPAST","protein_coding"
"ENSG00000021645",143.270306918607,-2.78636304897725,0.300987121122265,-9.25741619305164,2.09438902039092e-20,1.29847041957521e-19,"NRXN3","protein_coding"
"ENSG00000021762",595.764689732825,2.54478408624491,0.185335563026055,13.7306841962498,6.65025207380305e-43,8.2841474201383e-42,"OSBPL5","protein_coding"
