"Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name","Gene.type"
"ENSG00000006606",122.660966715249,4.07375511806069,0.661974311836994,6.15394743454006,7.5577743314095e-10,1.47406287689376e-08,"CCL26","protein_coding"
"ENSG00000006625",1301.66018507194,-1.10563178951009,0.114780671116699,-9.63256076788388,5.82591856979377e-22,3.49113147951297e-20,"GGCT","protein_coding"
"ENSG00000008300",205.046726036904,1.30054235255629,0.222344549402352,5.84922075244058,4.9388126998115e-09,8.47252587337851e-08,"CELSR3","protein_coding"
"ENSG00000008394",6641.98741345973,-1.00425897991748,0.0943986810736598,-10.638485289152,1.97310768104092e-26,1.55857569459678e-24,"MGST1","protein_coding"
"ENSG00000008517",382.721011993752,1.26818519287167,0.173331076310793,7.31654830665066,2.5443045947769e-13,7.66289865650486e-12,"IL32","protein_coding"
"ENSG00000009694",247.87238656794,1.48802827643037,0.206695585327098,7.19912945443682,6.05981980613587e-13,1.75805590302219e-11,"TENM1","protein_coding"
"ENSG00000010810",247.598094787432,1.10592964988823,0.241610342830046,4.57732743116121,4.70954010102016e-06,4.51170826215702e-05,"FYN","protein_coding"
"ENSG00000011451",1462.33169046036,1.01696812558639,0.111580442138056,9.11421487583028,7.92421364018267e-20,4.09842216187781e-18,"WIZ","protein_coding"
"ENSG00000012223",24.4870230745378,-2.82585877808866,0.642752432834341,-4.39649643273614,1.10012167956759e-05,9.68486045973936e-05,"LTF","protein_coding"
"ENSG00000012660",38595.6234240241,1.10226146930221,0.0878614803246365,12.5454461412385,4.21036352659498e-36,5.15265474402589e-34,"ELOVL5","protein_coding"
"ENSG00000013441",3206.25611821058,1.35913105819616,0.115927018576649,11.7240232249873,9.60019974938117e-32,9.98995636196084e-30,"CLK1","protein_coding"
"ENSG00000014257",237.245536675747,-1.74254980943119,0.208974251411147,-8.33858620219581,7.51840117890271e-17,3.14073980016758e-15,"ACPP","protein_coding"
"ENSG00000017427",115.563436102562,1.988329107418,0.280747058926554,7.082279383515,1.41802403799104e-12,3.91771410686937e-11,"IGF1","protein_coding"
"ENSG00000018625",21.3383925979932,2.25070016969641,0.755684093305281,2.97836118245138,0.00289794267896096,0.0123248686347446,"ATP1A2","protein_coding"
"ENSG00000019549",561.048002776418,1.00158244752444,0.153040279592493,6.54456754908837,5.96677906863129e-11,1.35898671893414e-09,"SNAI2","protein_coding"
"ENSG00000020181",71.9929875440826,-1.18471454025904,0.488143013040405,-2.42698247974509,0.0152249910808709,0.0497324903961572,"ADGRA2","protein_coding"
"ENSG00000026036",23.8766868865864,2.04277835906998,0.718335670093961,2.84376572696546,0.00445838157069864,0.0178355789446595,"RTEL1-TNFRSF6B","protein_coding"
"ENSG00000028277",119.645262469648,1.40929838119979,0.427059546882082,3.30000439397488,0.000966833147028012,0.00484755523054033,"POU2F2","protein_coding"
"ENSG00000029153",3268.19634992001,1.0404425727334,0.114525175061654,9.08483721743517,1.03853970692284e-19,5.33956894287133e-18,"ARNTL2","protein_coding"
"ENSG00000029559",11.3668178760135,4.06963751677945,0.96841928890927,4.202350741447,2.64157419870928e-05,0.000210961748277435,"IBSP","protein_coding"
"ENSG00000033800",2033.80201106104,1.0527843611149,0.11318730434085,9.30125836325749,1.38793181420877e-20,7.56136757342452e-19,"PIAS1","protein_coding"
"ENSG00000034152",473.818328179649,-1.05726790099309,0.176124474766585,-6.00295843263281,1.93754235065244e-09,3.54427483890927e-08,"MAP2K3","protein_coding"
"ENSG00000034510",12438.8106883062,1.1488552432708,0.125872803107803,9.12711256844627,7.03505545421147e-20,3.69351038318087e-18,"TMSB10","protein_coding"
"ENSG00000037280",48.3905706944771,-1.0226125611801,0.397804357799703,-2.57064192769601,0.0101510222860639,0.0353515962499435,"FLT4","protein_coding"
"ENSG00000037965",98.0802448170202,1.78368140477702,0.514183761332486,3.46895709066091,0.000522482895689974,0.00285345938444386,"HOXC8","protein_coding"
"ENSG00000038382",1836.62711500946,1.05329653905897,0.108797562577882,9.68125125326196,3.62254909197619e-22,2.24030811816235e-20,"TRIO","protein_coding"
"ENSG00000041353",1087.04915513203,-1.6499151619592,0.160798845434653,-10.2607401035706,1.05892005805345e-24,7.66746365368869e-23,"RAB27B","protein_coding"
"ENSG00000041982",586.940048114355,3.66933378477287,0.25423677361385,14.4327420955478,3.22019545902056e-47,5.54064917691675e-45,"TNC","protein_coding"
"ENSG00000042493",383.558997179607,1.59867690453757,0.31772889941155,5.031575369752,4.86465791529256e-07,5.77840227286084e-06,"CAPG","protein_coding"
"ENSG00000042980",87.314124292329,3.1729906338116,0.351279776894974,9.03265955660256,1.67549276846924e-19,8.5386256101051e-18,"ADAM28","protein_coding"
"ENSG00000043039",56.8648412600017,3.07227855285803,0.4715495802085,6.51528212897485,7.25531606429588e-11,1.6345855406577e-09,"BARX2","protein_coding"
"ENSG00000047648",2357.23955014846,1.62343862998607,0.108789021180226,14.9228167729959,2.34175465287012e-50,4.57247329860415e-48,"ARHGAP6","protein_coding"
"ENSG00000047662",30.6250095152256,-2.95284081426972,0.53636959002139,-5.50523532505257,3.68675465100293e-08,5.43413251273359e-07,"FAM184B","protein_coding"
"ENSG00000048028",1206.02022068279,1.21369507025849,0.128753351993042,9.42651240896684,4.23951074127329e-21,2.43954363118699e-19,"USP28","protein_coding"
"ENSG00000048392",2433.71003380647,1.03663195334241,0.11405924309277,9.08853965039262,1.00378173982314e-19,5.17617776695742e-18,"RRM2B","protein_coding"
"ENSG00000049192",61.780733902619,1.83894005435594,0.607553692331425,3.0267943024084,0.00247162087586135,0.0107837879941548,"ADAMTS6","protein_coding"
"ENSG00000049249",279.037215082558,-2.65056263625893,0.663673099900437,-3.99377741339307,6.50289140447892e-05,0.000473824934285261,"TNFRSF9","protein_coding"
"ENSG00000049768",33.4033971515855,-1.75193926274259,0.496903993884071,-3.52570976346654,0.000422349555585031,0.00237143475830587,"FOXP3","protein_coding"
"ENSG00000049769",114.316047446843,1.16242702442832,0.285600040487468,4.07012205756087,4.6988512833134e-05,0.000354412489589498,"PPP1R3F","protein_coding"
"ENSG00000050030",114.859718418399,1.7038974273297,0.284610646476252,5.98676630135083,2.14053994561304e-09,3.90738478727557e-08,"NEXMIF","protein_coding"
"ENSG00000054179",134.134906895606,1.2356017166479,0.304864135561002,4.05295858882903,5.05739572670118e-05,0.000377847906012954,"ENTPD2","protein_coding"
"ENSG00000054277",467.897722697633,1.21823763730334,0.282842009605285,4.30713117546939,1.65385540412314e-05,0.000138843957550009,"OPN3","protein_coding"
"ENSG00000054356",34.266948592397,3.95059410868547,0.561535359407207,7.03534344276373,1.98770787839198e-12,5.33061535658885e-11,"PTPRN","protein_coding"
"ENSG00000054967",222.97039842045,1.05868591555098,0.233287809507682,4.53811074734327,5.67604509401292e-06,5.33180062939225e-05,"RELT","protein_coding"
"ENSG00000055118",84.1849864593222,1.15144347917577,0.342715142275347,3.35976832401138,0.000780078584962511,0.00403098592015418,"KCNH2","protein_coding"
"ENSG00000055813",26.4611918250867,3.23690280116416,0.605548638869641,5.34540513080236,9.02150401892821e-08,1.24129609533598e-06,"CCDC85A","protein_coding"
"ENSG00000056558",74.5894529462643,-1.80129229096174,0.570607182093926,-3.15679919126086,0.00159511153320539,0.00747165720324615,"TRAF1","protein_coding"
"ENSG00000057657",80.954172477821,1.4921777814101,0.400763945717077,3.72333339203002,0.000196609621677987,0.00121980792771155,"PRDM1","protein_coding"
"ENSG00000058335",34.4919013659943,4.19696262255408,0.553383640030189,7.58418268802655,3.34589443197379e-14,1.10752292264458e-12,"RASGRF1","protein_coding"
"ENSG00000058866",333.157533264769,-3.05999862886141,1.08951577793918,-2.80858587899426,0.00497596088419145,0.0195193165891369,"DGKG","protein_coding"
"ENSG00000059804",69.5191088488451,2.11872865184506,0.373538392558967,5.67205056843144,1.41098310481994e-08,2.24748527915316e-07,"SLC2A3","protein_coding"
"ENSG00000061656",218.480932449646,1.08413364738954,0.303995004333092,3.56628770847048,0.000362073859504966,0.00207318600674705,"SPAG4","protein_coding"
"ENSG00000063180",141.957934403191,1.74987939236638,0.296760041582174,5.89661392092045,3.71036624160093e-09,6.506432345766e-08,"CA11","protein_coding"
"ENSG00000064012",1071.46506852874,-1.20486860325681,0.143329954850334,-8.40625816504958,4.23298831322723e-17,1.80739240558385e-15,"CASP8","protein_coding"
"ENSG00000064195",77.7260701409552,3.46644326093346,0.408801877782315,8.47951892916531,2.26126959518048e-17,9.89832318011246e-16,"DLX3","protein_coding"
"ENSG00000064225",595.693888347602,5.57217804249301,0.512011082965868,10.882924662911,1.39029299609988e-27,1.18433880814822e-25,"ST3GAL6","protein_coding"
"ENSG00000064309",316.605489168806,1.24439952873893,0.180803643613682,6.88260205307477,5.87690335860554e-12,1.50854987541872e-10,"CDON","protein_coding"
"ENSG00000064393",7534.81590247559,1.31921809810423,0.102481756505254,12.8727116229374,6.41111954731309e-38,8.13229456154794e-36,"HIPK2","protein_coding"
"ENSG00000064655",389.43498670653,-1.8157774529475,0.21830378561271,-8.31766360739544,8.9714208046006e-17,3.72089142583172e-15,"EYA2","protein_coding"
"ENSG00000064666",627.800084187029,1.23195140858902,0.137839630283033,8.93757046547055,3.97820019607636e-19,1.9584465441194e-17,"CNN2","protein_coding"
"ENSG00000064787",109.973920472488,-1.02087847765568,0.281889560963979,-3.62155474705974,0.000292837816480173,0.00172564787208967,"BCAS1","protein_coding"
"ENSG00000065325",74.0734615483914,2.64657911413544,0.376038792996012,7.03804810415799,1.94951391131422e-12,5.24437349083878e-11,"GLP2R","protein_coding"
"ENSG00000065534",265.960370807775,1.65926001399632,0.240145131711047,6.90940516750851,4.86690086906545e-12,1.26234333287492e-10,"MYLK","protein_coding"
"ENSG00000065618",71.114967376728,1.96991062456848,0.375293460285859,5.24898734730952,1.52937578223556e-07,2.01650169527235e-06,"COL17A1","protein_coding"
"ENSG00000065621",63.1583649199232,-2.31489934379472,0.387082675567338,-5.98037445205169,2.22625257094417e-09,4.0468428010322e-08,"GSTO2","protein_coding"
"ENSG00000065809",4330.1071240768,1.40214766748699,0.122921655945007,11.4068400454537,3.86516839724186e-30,3.73160535595939e-28,"FAM107B","protein_coding"
"ENSG00000066032",43.9946753726955,1.3629923751667,0.433558914310797,3.14373048316483,0.00166808995732584,0.00776097513550846,"CTNNA2","protein_coding"
"ENSG00000066468",62.7013475987445,1.41628538429405,0.361382928116453,3.91907108527735,8.8890897225579e-05,0.000616665074645154,"FGFR2","protein_coding"
"ENSG00000066923",24.086916086242,1.61387403777902,0.585054890437647,2.75850020939364,0.00580672679788962,0.0222120401262879,"STAG3","protein_coding"
"ENSG00000067048",3683.6401574742,1.21122980019531,0.110163950383347,10.9947927246661,4.04842589110356e-28,3.51767725677988e-26,"DDX3Y","protein_coding"
"ENSG00000067057",5397.57163923219,2.01047679600598,0.097126041940731,20.6996677289993,3.48766479529928e-95,2.42434555250843e-92,"PFKP","protein_coding"
"ENSG00000067225",63190.4082279873,1.54327773308515,0.0758086606085857,20.3575385806297,3.98086372297206e-92,2.47069463492173e-89,"PKM","protein_coding"
"ENSG00000067992",2722.93615234877,1.04630291658794,0.112038919465227,9.33874515732612,9.7482554365387e-21,5.39506952153406e-19,"PDK3","protein_coding"
"ENSG00000068078",71.9608273591902,1.42111595263167,0.380209712096809,3.73771607462205,0.000185699480414796,0.00116082214771522,"FGFR3","protein_coding"
"ENSG00000068079",160.043342372484,-1.80293891376039,0.306769554379531,-5.87717681895453,4.17322380919583e-09,7.24498335226825e-08,"IFI35","protein_coding"
"ENSG00000068971",367.122551349289,1.01702584692853,0.196692037799424,5.17065082200042,2.33280106218507e-07,2.9699206489855e-06,"PPP2R5B","protein_coding"
"ENSG00000069188",90.2084868189975,3.9713161344334,0.575752850938904,6.89760567916809,5.28862990977371e-12,1.36764599065547e-10,"SDK2","protein_coding"
"ENSG00000069206",289.668121222599,1.86130245235887,0.200009653673727,9.30606307331136,1.32658531417429e-20,7.29537961700026e-19,"ADAM7","protein_coding"
"ENSG00000069399",353.213613859981,2.64389461912102,0.194341572207483,13.6043698169651,3.77205690894433e-42,5.50847100534745e-40,"BCL3","protein_coding"
"ENSG00000069667",765.409041075273,3.40181929424251,0.171827223425538,19.7979064459288,3.10325168361307e-87,1.58612669875965e-84,"RORA","protein_coding"
"ENSG00000069812",82.0801424136032,1.55374530735705,0.327497505184872,4.74429662137414,2.09232071355593e-06,2.17857096226333e-05,"HES2","protein_coding"
"ENSG00000070182",92.245840528964,2.17424689561381,0.336219112605666,6.46675579732396,1.00129264802531e-10,2.18563867209955e-09,"SPTB","protein_coding"
"ENSG00000071051",896.745193587511,1.09655068813232,0.124631394475736,8.79835046975901,1.38841847055926e-18,6.5565043971138e-17,"NCK2","protein_coding"
"ENSG00000071575",482.528363593388,3.17699375808017,0.34389963807696,9.2381421970825,2.50814038452515e-20,1.34112195699317e-18,"TRIB2","protein_coding"
"ENSG00000071967",265.336653902868,-5.13384210585165,1.50551677564788,-3.41001986088289,0.000649581489072409,0.00344054468671147,"CYBRD1","protein_coding"
"ENSG00000072042",11530.7518377625,-1.25571992272777,0.0828885387199677,-15.1495000650225,7.63451302072325e-52,1.59846466595336e-49,"RDH11","protein_coding"
"ENSG00000072422",216.095587680111,2.46665373017362,0.634997079338144,3.88451192995187,0.000102535658278648,0.000695769101743986,"RHOBTB1","protein_coding"
"ENSG00000072682",3568.2060425894,1.50153210248188,0.0985646468502141,15.2339824720695,2.10376874388245e-52,4.56991165389864e-50,"P4HA2","protein_coding"
"ENSG00000072954",147.400625773297,1.11417774110816,0.258589777943247,4.30866892717116,1.64240006601161e-05,0.000138015610963006,"TMEM38A","protein_coding"
"ENSG00000073150",148.861499433285,1.00506311198585,0.258549881809127,3.88730834047656,0.000101361963890883,0.000688880801132488,"PANX2","protein_coding"
"ENSG00000073792",1212.15127389057,1.03793200091642,0.342279658326084,3.03240924684924,0.00242610036980831,0.0106225175677825,"IGF2BP2","protein_coding"
"ENSG00000073910",461.670774299512,1.53258022185029,0.157512921986053,9.72986979433976,2.24880623137396e-22,1.41593314089916e-20,"FRY","protein_coding"
"ENSG00000074181",554.812396309062,1.50521823393635,0.153699057737727,9.79328211956163,1.20325314678391e-22,7.71591630435823e-21,"NOTCH3","protein_coding"
"ENSG00000074219",330.764716528149,1.79734972872086,0.193628131082217,9.28248245063982,1.65575062808873e-20,8.93591130898321e-19,"TEAD2","protein_coding"
"ENSG00000074317",41.7848048091799,1.94558799991322,0.53534436864753,3.63427377564177,0.000278764730982179,0.00165277637505804,"SNCB","protein_coding"
"ENSG00000074590",1125.42502373923,1.28502155816309,0.164606747031434,7.80661535044917,5.87442053108845e-15,2.07913808532088e-13,"NUAK1","protein_coding"
"ENSG00000074657",1219.04019918834,1.12930183882176,0.126610964212333,8.91946322222033,4.68553639871718e-19,2.28081937078171e-17,"ZNF532","protein_coding"
"ENSG00000074800",40511.3167522056,1.39696036866586,0.105697018675645,13.2166487396655,7.03282207429444e-40,9.6233371659125e-38,"ENO1","protein_coding"
"ENSG00000075340",392.059783954751,-1.19883046086039,0.302595063747678,-3.96183085742616,7.43772247939146e-05,0.000530482186190355,"ADD2","protein_coding"
"ENSG00000075426",1152.4849547899,1.16330431809618,0.119175100218414,9.76130345990207,1.65020441997224e-22,1.04661505146998e-20,"FOSL2","protein_coding"
"ENSG00000075461",74.3851577216386,2.97270689480401,0.371980986704725,7.9915560231677,1.33246141579598e-15,4.93720991123721e-14,"CACNG4","protein_coding"
"ENSG00000075539",2254.93849979175,1.03167982143349,0.118334600149917,8.71832769220893,2.8234081187186e-18,1.31190337666021e-16,"FRYL","protein_coding"
"ENSG00000075618",1508.56673173849,1.68767810042824,0.150532951549077,11.2113532821949,3.58667194988027e-29,3.31538218856486e-27,"FSCN1","protein_coding"
"ENSG00000075651",323.797454974842,-4.4428300709665,1.05673542509758,-4.20429746694282,2.61894324256347e-05,0.000209636092442506,"PLD1","protein_coding"
"ENSG00000075886",375.455762949411,2.41519182577309,0.171818414086505,14.0566529997019,7.01251732349622e-45,1.13891145838988e-42,"TUBA3D","protein_coding"
"ENSG00000076662",205.805097279992,-1.11051671008371,0.220364011464339,-5.03946494123166,4.6683513255385e-07,5.56805829342539e-06,"ICAM3","protein_coding"
"ENSG00000076706",1314.486703237,1.28728124516481,0.338131431673363,3.80704402070594,0.000140637719307033,0.00091501395960974,"MCAM","protein_coding"
"ENSG00000077092",1264.33487346225,1.75087560289289,0.149580901556966,11.705208249638,1.19864593586814e-31,1.23988506389979e-29,"RARB","protein_coding"
"ENSG00000077274",14.0336060705329,2.37347982364444,0.79982925158771,2.96748314585012,0.00300248743225492,0.0127013696683851,"CAPN6","protein_coding"
"ENSG00000077616",156.90194886585,2.72629669587419,0.270413426743566,10.0819575740207,6.63900482018581e-24,4.56018283656874e-22,"NAALAD2","protein_coding"
"ENSG00000078043",1721.73224092316,1.6030286004576,0.114089261569037,14.0506527819674,7.63272138970428e-45,1.22816141028038e-42,"PIAS2","protein_coding"
"ENSG00000078081",416.972684847455,-1.04075875399614,0.341736300076722,-3.04550249347958,0.00232291852322483,0.0102586221338249,"LAMP3","protein_coding"
"ENSG00000078114",1120.08527686525,1.01742163828614,0.116040965909142,8.76777981219806,1.82223748550613e-18,8.53553720299878e-17,"NEBL","protein_coding"
"ENSG00000078725",13.0889007776272,2.32754915179289,0.80402668735004,2.89486554167022,0.00379320973699895,0.0155285619056415,"BRINP1","protein_coding"
"ENSG00000079257",678.982816990931,3.91275462350318,1.46322173565912,2.67406813892131,0.00749372238521668,0.0275610386476816,"LXN","protein_coding"
"ENSG00000079308",350.121475816084,1.77623147364427,0.214656991769702,8.2747431565142,1.28732809162197e-16,5.226912985095e-15,"TNS1","protein_coding"
"ENSG00000079739",1708.29930664489,1.10556893820881,0.152313959199767,7.25848729832309,3.91443138572393e-13,1.15885840921824e-11,"PGM1","protein_coding"
"ENSG00000079819",932.3541759205,1.62639651354053,0.126231286540753,12.8842583967126,5.52035883484546e-38,7.0538820464665e-36,"EPB41L2","protein_coding"
"ENSG00000080709",454.191965818522,1.50270690112824,0.155022818516522,9.6934561989536,3.21462258473621e-22,2.00228355833497e-20,"KCNN2","protein_coding"
"ENSG00000081019",1458.28235728029,1.09406396788563,0.125294897449725,8.73191159539938,2.50403918481596e-18,1.16662715693651e-16,"RSBN1","protein_coding"
"ENSG00000081138",80.1086109819012,-1.5433331050087,0.596805570602206,-2.58598977796304,0.00970998101577547,0.0340751312787048,"CDH7","protein_coding"
"ENSG00000081181",1725.18669419706,-1.50839198608509,0.148560662973141,-10.1533740890602,3.20101080713582e-24,2.24303087929058e-22,"ARG2","protein_coding"
"ENSG00000081189",271.607473920256,-2.89291224606635,0.907207520535572,-3.18880981537556,0.00142859832732386,0.00678681840684364,"MEF2C","protein_coding"
"ENSG00000082269",908.039637507273,1.25405664000998,0.153800672688312,8.15377864147194,3.52726232527544e-16,1.38055776325758e-14,"FAM135A","protein_coding"
"ENSG00000082497",283.944815196385,1.25157336054558,0.307393153074549,4.07157201787788,4.66969198444306e-05,0.000352672348134078,"SERTAD4","protein_coding"
"ENSG00000083444",8085.58961329195,1.32364331446718,0.102417505886828,12.9239948093425,3.29575648598591e-38,4.27415344876591e-36,"PLOD1","protein_coding"
"ENSG00000083642",3571.44321454189,1.28570224003478,0.125119417986116,10.2758009965923,9.05887727097093e-25,6.64241220316172e-23,"PDS5B","protein_coding"
"ENSG00000084628",77.866846215357,1.761458773751,0.388805420083068,4.53043780453128,5.8861581613044e-06,5.51314095263546e-05,"NKAIN1","protein_coding"
"ENSG00000084731",298.882770782205,1.0770341799643,0.187485332576165,5.74463167419648,9.21212867015817e-09,1.51742532729866e-07,"KIF3C","protein_coding"
"ENSG00000085117",542.06624837042,-1.08831156342101,0.237311207338161,-4.58600997242493,4.51797030507078e-06,4.35217782491796e-05,"CD82","protein_coding"
"ENSG00000085185",404.582452158617,1.02717280127805,0.189668429546366,5.41562348428129,6.10755033574956e-08,8.62902518167934e-07,"BCORL1","protein_coding"
"ENSG00000085552",392.284028516237,1.23787356150277,0.189362965367245,6.53704149120222,6.27476459046137e-11,1.42168003980492e-09,"IGSF9","protein_coding"
"ENSG00000085741",39.4674127360421,4.34969849521505,1.60589008873561,2.70859041084172,0.00675696992628648,0.0252739180755503,"WNT11","protein_coding"
"ENSG00000086717",30.1000753307952,1.50622451861696,0.563897769934822,2.67109500857053,0.00756042441890402,0.0277417769323721,"PPEF1","protein_coding"
"ENSG00000087301",1072.0316356626,1.48847617831574,0.122953353307356,12.1060234493555,9.81376619689933e-34,1.12199755901129e-31,"TXNDC16","protein_coding"
"ENSG00000087494",632.339231711404,2.6945511346978,1.11117309374209,2.42496074632566,0.0153100420655638,0.0498947602091814,"PTHLH","protein_coding"
"ENSG00000088756",395.145669542078,1.46199731324911,0.175718728255577,8.32009955775849,8.78894571435142e-17,3.65393058909088e-15,"ARHGAP28","protein_coding"
"ENSG00000088881",187.218841133378,2.27102709329075,0.253941548242048,8.94310958176125,3.78370228535125e-19,1.87330992349955e-17,"EBF4","protein_coding"
"ENSG00000089472",28.671018446701,2.10580955190521,0.559097428576937,3.7664447094044,0.000165588733838477,0.00104830638129146,"HEPH","protein_coding"
"ENSG00000089847",137.293618866831,-1.01430592195222,0.255791223693927,-3.96536639257768,7.32832920419477e-05,0.000524081090166653,"ANKRD24","protein_coding"
"ENSG00000090534",20.0905672997397,2.41350585297722,0.679044409413533,3.55426805599016,0.000379032677351454,0.00215961634984051,"THPO","protein_coding"
"ENSG00000090539",42.9527475695753,3.18865094346771,0.47598548667694,6.69905077511724,2.09777700618618e-11,5.04919235644093e-10,"CHRD","protein_coding"
"ENSG00000090924",293.185151808608,1.33617474963228,0.181530666961648,7.36060067423523,1.83084494717602e-13,5.57205315096758e-12,"PLEKHG2","protein_coding"
"ENSG00000091129",76.9803108534508,1.4148425715509,0.374137058114151,3.78161569635058,0.000155813776041209,0.000995855755808803,"NRCAM","protein_coding"
"ENSG00000091409",7348.08329129975,-1.05513873238232,0.101745788450846,-10.3703430721564,3.38307980885393e-25,2.56729960341762e-23,"ITGA6","protein_coding"
"ENSG00000091536",22.1965422352248,1.89698868623292,0.625697602408551,3.03179791472859,0.00243101896565668,0.0106413721877032,"MYO15A","protein_coding"
"ENSG00000091844",58.5901260446298,-1.48306619121026,0.423291219693937,-3.50365451067611,0.000458920335052646,0.00254597359460825,"RGS17","protein_coding"
"ENSG00000091879",190.019419763785,2.62447282935744,0.25517366626404,10.2850457407379,8.23029874828124e-25,6.08621836798431e-23,"ANGPT2","protein_coding"
"ENSG00000092964",4118.13792877821,1.82026525781017,0.125398243943051,14.5158751875093,9.61229662780094e-48,1.68729788684772e-45,"DPYSL2","protein_coding"
"ENSG00000092969",1291.49354940518,3.17986477705124,0.269740427752663,11.788610270786,4.46853705945699e-32,4.76406362081249e-30,"TGFB2","protein_coding"
"ENSG00000093072",28.4003339583309,-1.43762868347693,0.541715557947061,-2.65384418517553,0.00795805648487459,0.0289623257788797,"ADA2","protein_coding"
"ENSG00000095539",100.100618484251,1.14743376814546,0.367199134954495,3.12482699145698,0.00177909663387525,0.00819431256387069,"SEMA4G","protein_coding"
"ENSG00000095739",774.600588925715,2.11106242084394,0.13451733176933,15.6936090916818,1.67268845088558e-55,3.9819150547246e-53,"BAMBI","protein_coding"
"ENSG00000095932",14.3519232307684,4.70449069789141,1.60385796062853,2.93323399788332,0.00335450964398466,0.0139582225805842,"SMIM24","protein_coding"
"ENSG00000096060",4775.94655073286,1.02318562763182,0.120168512058151,8.51459013769503,1.67180541120123e-17,7.39252784627353e-16,"FKBP5","protein_coding"
"ENSG00000096088",500.080172438532,3.99699912999442,0.163909491538847,24.3854037522111,2.44302823239049e-131,3.26576497096015e-128,"PGC","protein_coding"
"ENSG00000096433",2147.59701560823,1.13766838627091,0.0992116542212893,11.46708413644,1.93055203057493e-30,1.90620074928017e-28,"ITPR3","protein_coding"
"ENSG00000096696",5495.61527656346,1.03411437404145,0.101793625966943,10.1589305245622,3.0237496257579e-24,2.12739761119113e-22,"DSP","protein_coding"
"ENSG00000097096",131.821583675499,1.03389582499424,0.288381783586574,3.5851634320857,0.000336867184555733,0.00195396459719944,"SYDE2","protein_coding"
"ENSG00000099337",73.1174150101,-1.35147544209134,0.545887411346134,-2.47574026072274,0.0132960267786779,0.0444255634661907,"KCNK6","protein_coding"
"ENSG00000099385",574.751193933431,-1.05330938691897,0.156087298980491,-6.74820689318623,1.49683410363009e-11,3.70013983682557e-10,"BCL7C","protein_coding"
"ENSG00000099617",16.5827949449104,1.75949765004715,0.707775136445572,2.48595572159162,0.0129204040322922,0.0433792081285111,"EFNA2","protein_coding"
"ENSG00000099812",261.664756764557,1.32223971994676,0.534165166085742,2.47533872273229,0.01331098652394,0.0444401481969443,"MISP","protein_coding"
"ENSG00000100058",662.854687587109,1.35704482411908,0.131674531077827,10.3060539727078,6.61624043924452e-25,4.9346363241713e-23,"CRYBB2P1","transcribed_unprocessed_pseudogene"
"ENSG00000100097",4955.03502778247,1.43359997856513,0.55080521068216,2.6027349610394,0.00924834189323631,0.0326794805654048,"LGALS1","protein_coding"
"ENSG00000100302",45.1462144674914,1.57607137152827,0.522898336829559,3.01410668292487,0.00257737158191219,0.0111638991401969,"RASD2","protein_coding"
"ENSG00000100314",360.439331882514,5.02716191850623,0.520520744392668,9.65794730116242,4.54887002850009e-22,2.7639952222124e-20,"CABP7","protein_coding"
"ENSG00000100372",431.728380722895,-1.03932244147268,0.160665431138778,-6.46886162198105,9.874396798118e-11,2.1638999692017e-09,"SLC25A17","protein_coding"
