"Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name","Gene.type"
"ENSG00000005073",225.128011161815,-8.58030761283404,0.68251090753361,-12.5716783689812,3.02238670634726e-36,2.89235784343289e-35,"HOXA11","protein_coding"
"ENSG00000005100",786.978872790555,1.02523794588597,0.141324055246787,7.25451830614153,4.03093758760021e-13,1.69083362812533e-12,"DHX33","protein_coding"
"ENSG00000005102",2.87430218237454,-5.88603573530818,2.33819729671273,-2.51733920981918,0.0118244926856103,0.0213169730888337,"MEOX1","protein_coding"
"ENSG00000005156",1394.47441272043,1.12230744081923,0.120367270572486,9.32402500680919,1.12008638953131e-20,6.54001180432181e-20,"LIG3","protein_coding"
"ENSG00000005187",515.883487133415,3.62270016710595,0.215491954229472,16.8113012852825,2.01694732352957e-63,3.44333579080759e-62,"ACSM3","protein_coding"
"ENSG00000005189",288.07144396417,1.21479540090182,0.22370920256784,5.43024331121752,5.62772715034467e-08,1.73925697168152e-07,"REXO5","protein_coding"
"ENSG00000005206",334.892772033261,1.69171663562516,0.244028088546744,6.93246685535182,4.1356446665906e-12,1.65525536896779e-11,"SPPL2B","protein_coding"
"ENSG00000005243",15.6611047644649,-3.75853508680138,0.930927236093304,-4.0374101659914,5.40445297529061e-05,0.000130187011524203,"COPZ2","protein_coding"
"ENSG00000005249",368.69695974984,2.87211264315178,0.258828224024157,11.0965975754009,1.30310681805683e-28,1.00295707508511e-27,"PRKAR2B","protein_coding"
"ENSG00000005302",1955.6920753609,-1.98854894391771,0.111131935874353,-17.8935868278763,1.32310847817585e-71,2.58707722940103e-70,"MSL3","protein_coding"
"ENSG00000005448",466.708161582888,-2.60146030920522,0.180289635956482,-14.4293391874903,3.3830685627948e-47,4.14613291957289e-46,"WDR54","protein_coding"
"ENSG00000005513",87.5775286474612,2.46327652072587,0.399443523321451,6.1667704616744,6.9698818472972e-10,2.45073215229658e-09,"SOX8","protein_coding"
"ENSG00000005810",2653.05282821981,2.69092635141889,0.13401886015491,20.0787139086878,1.13289955639977e-89,2.99989392110071e-88,"MYCBP2","protein_coding"
"ENSG00000005884",4002.40793784282,-5.38607707334452,0.124023255872503,-43.4279606308793,0,0,"ITGA3","protein_coding"
"ENSG00000005889",2363.73161239657,-2.51927049475276,0.132221487323698,-19.0534121627691,6.15559607010125e-81,1.41738151508687e-79,"ZFX","protein_coding"
"ENSG00000005961",25.4257341775759,-4.37714105465997,0.767224091819265,-5.70516632797695,1.16229534731412e-08,3.76848944770038e-08,"ITGA2B","protein_coding"
"ENSG00000006007",4940.98985567863,-1.93734937468461,0.101958247796012,-19.0013992645368,1.6605779516012e-80,3.79902994423764e-79,"GDE1","protein_coding"
"ENSG00000006016",17.5209118634647,-3.43314970875552,0.843486303883577,-4.070190224724,4.69747655475491e-05,0.000113884181284118,"CRLF1","protein_coding"
"ENSG00000006025",158.368038967141,-5.72105343153586,0.693172430812671,-8.2534347547962,1.53905913395605e-16,7.61907734751393e-16,"OSBPL7","protein_coding"
"ENSG00000006047",42.1313945533117,6.17190335204296,1.34747381722995,4.58035122695799,4.64195720459612e-06,1.23681178312569e-05,"YBX2","protein_coding"
"ENSG00000006062",654.204506725103,-2.11893057365096,0.150773538051492,-14.0537298589312,7.30813393864918e-45,8.47654994720022e-44,"MAP3K14","protein_coding"
"ENSG00000006071",75.2820500113683,4.7473861316617,0.680566066429629,6.97564331493537,3.04474316915265e-12,1.22671903890221e-11,"ABCC8","protein_coding"
"ENSG00000006194",483.790251159065,3.00075243921119,0.205632363230606,14.5928023783202,3.12108912157075e-48,3.9196281193248e-47,"ZNF263","protein_coding"
"ENSG00000006282",1595.12402740538,1.46270685363264,0.125382959444408,11.6659142527352,1.90347281703464e-31,1.5990328008373e-30,"SPATA20","protein_coding"
"ENSG00000006283",42.4639415227908,-3.76877840188448,0.55548441401445,-6.7846699327669,1.16352210191282e-11,4.54793163296356e-11,"CACNA1G","protein_coding"
"ENSG00000006327",2196.2313260019,-4.50742374185675,0.137866309324236,-32.6941641068823,1.89043532631177e-234,2.1100818702792e-232,"TNFRSF12A","protein_coding"
"ENSG00000006377",4.63405515662016,-7.00007326767269,2.01446935168358,-3.47489688131638,0.000511049762408498,0.00110912369309529,"DLX6","protein_coding"
"ENSG00000006432",2298.74605840597,-3.80727167354929,0.106331934684873,-35.8055337263689,9.05770806283742e-281,1.40909632120054e-278,"MAP3K9","protein_coding"
"ENSG00000006468",4675.20847564072,1.18064004665242,0.116192185560451,10.1610968152257,2.9573063681214e-24,1.9803689214127e-23,"ETV1","protein_coding"
"ENSG00000006534",409.670118169085,-3.87600512931663,0.232776434750172,-16.6511920911435,2.966339900378e-62,4.9355057794324e-61,"ALDH3B1","protein_coding"
"ENSG00000006555",53.7426202555151,-7.93129350430425,1.10525302326775,-7.17599801795149,7.17815941528225e-13,2.97934910798383e-12,"TTC22","protein_coding"
"ENSG00000006606",122.660966715249,-7.48482523911039,0.652190928807794,-11.4764326035516,1.73283649724168e-30,1.41046544319302e-29,"CCL26","protein_coding"
"ENSG00000006607",888.102551861827,1.47227962927129,0.152581940091922,9.6491080686503,4.95851156333859e-22,3.05349607429641e-21,"FARP2","protein_coding"
"ENSG00000006625",1301.66018507194,2.18705167150873,0.128973514623567,16.9573704949582,1.69773850151891e-64,2.95513349939211e-63,"GGCT","protein_coding"
"ENSG00000006638",21.8808337292642,-4.9854702376409,0.998062866955286,-4.99514650099115,5.8791120375194e-07,1.68435747842881e-06,"TBXA2R","protein_coding"
"ENSG00000006712",1934.54276605727,1.86308027171027,0.132652926580207,14.0447732269502,8.29334309644897e-45,9.61479287441599e-44,"PAF1","protein_coding"
"ENSG00000006715",1689.44252803263,-1.04443657599424,0.10745348505105,-9.7198948502977,2.48037499399881e-22,1.54811970851616e-21,"VPS41","protein_coding"
"ENSG00000006744",1168.99424181313,1.62743475525535,0.136567547681643,11.9167019023372,9.6867760708804e-33,8.43349224135306e-32,"ELAC2","protein_coding"
"ENSG00000006837",28.2620056272848,1.61278893595337,0.642957234260874,2.50839223826043,0.0121281955124618,0.0218281210774177,"CDKL3","protein_coding"
"ENSG00000007171",11.0840407755335,-7.99082394728084,1.70586685805396,-4.68431865567558,2.80892727889667e-06,7.63619581684326e-06,"NOS2","protein_coding"
"ENSG00000007174",22.6925143554338,6.57988103805512,1.55982619927359,4.21834242886762,2.46104866888158e-05,6.14422892849864e-05,"DNAH9","protein_coding"
"ENSG00000007255",92.335307004202,1.0556929275433,0.369007473831364,2.86089849775171,0.00422442277620401,0.00817716053522777,"TRAPPC6A","protein_coding"
"ENSG00000007372",207.77280736091,-9.79006706995973,1.04610208017664,-9.35861543101663,8.07883847169796e-21,4.75840909604907e-20,"PAX6","protein_coding"
"ENSG00000007392",909.786512800569,3.13336071607641,0.180901332771083,17.3208271496896,3.27614610428906e-67,5.93929735483314e-66,"LUC7L","protein_coding"
"ENSG00000007520",772.646568938117,1.16697315343034,0.155349644169031,7.51191391311196,5.82691038709603e-14,2.55933697626976e-13,"TSR3","protein_coding"
"ENSG00000007545",148.612068708086,2.09051499491224,0.314598739248833,6.64502025629142,3.03175377665216e-11,1.15511071873028e-10,"CRAMP1","protein_coding"
"ENSG00000007968",136.140677154912,1.12013207567467,0.312918373416487,3.57963025131734,0.000344080713555577,0.000763040149111893,"E2F2","protein_coding"
"ENSG00000008056",14.5599460831395,-4.14661847903372,0.936683524637639,-4.42691514259084,9.55903151789387e-06,2.47873584239917e-05,"SYN1","protein_coding"
"ENSG00000008086",1225.43214035404,-3.6752100249324,0.136117468573212,-27.0002819142619,1.46667429499989e-160,9.03638363288173e-159,"CDKL5","protein_coding"
"ENSG00000008128",23.6217525347467,6.53660975302607,1.55594162553897,4.20106361687046,2.65663920171736e-05,6.5994417534877e-05,"CDK11A","protein_coding"
"ENSG00000008130",631.208636839943,1.99704276067131,0.170942199032377,11.6825615440519,1.56506880657774e-31,1.31786629446977e-30,"NADK","protein_coding"
"ENSG00000008256",540.700225910751,2.46226966579115,0.185811044117753,13.2514710171412,4.42444972072486e-40,4.6156319362348e-39,"CYTH3","protein_coding"
"ENSG00000008382",120.568867708818,1.85509265179154,0.373092043157003,4.97221177941576,6.61933375682785e-07,1.89098859797087e-06,"MPND","protein_coding"
"ENSG00000008405",610.479549368836,-1.24169035334056,0.157009959946547,-7.9083540545026,2.60814168082064e-15,1.22143470512336e-14,"CRY1","protein_coding"
"ENSG00000008441",8950.9737942359,2.98975722601173,0.0994829447446125,30.0529626830698,1.99712500142081e-198,1.77537280037019e-196,"NFIX","protein_coding"
"ENSG00000008513",9990.95608532293,1.64410253222059,0.0857552958640817,19.1720233211768,6.33945451087356e-82,1.48443426368912e-80,"ST3GAL1","protein_coding"
"ENSG00000008517",382.721011993752,-1.79585456096594,0.181960074962381,-9.86949780789669,5.64464980868112e-23,3.61649880020288e-22,"IL32","protein_coding"
"ENSG00000008710",825.269808268133,1.73251063741156,0.169490983199124,10.2218454616913,1.58298076456401e-24,1.07128804270698e-23,"PKD1","protein_coding"
"ENSG00000008735",143.243142636181,3.62089342387298,0.423798363596723,8.54390609992667,1.2975949118649e-17,6.72603809896486e-17,"MAPK8IP2","protein_coding"
"ENSG00000008952",2553.26238442169,3.34871291173291,0.15498170181095,21.6071502158219,1.53856187744766e-103,4.88473771575889e-102,"SEC62","protein_coding"
"ENSG00000008988",4849.52837133781,1.49105590749692,0.120794985034412,12.343690485761,5.26844734250561e-35,4.87679147647107e-34,"RPS20","protein_coding"
"ENSG00000009694",247.87238656794,3.23217167108213,0.345084783373346,9.36631177847461,7.51113856361693e-21,4.4313759181557e-20,"TENM1","protein_coding"
"ENSG00000009765",140.033618774674,8.14443565188733,1.29829585693575,6.27317387510571,3.53761465800068e-10,1.26442800764352e-09,"IYD","protein_coding"
"ENSG00000009830",373.063801699797,1.24268484845821,0.198765429394195,6.25201702451839,4.05185212558288e-10,1.443874749576e-09,"POMT2","protein_coding"
"ENSG00000009950",98.6344417776392,1.6685985329835,0.360234294500572,4.63198134785262,3.62182790169965e-06,9.74077993530049e-06,"MLXIPL","protein_coding"
"ENSG00000009954",2880.67044866592,2.84224444353882,0.119738322271344,23.7371326875442,1.49215068834638e-124,6.37069001434473e-123,"BAZ1B","protein_coding"
"ENSG00000010278",11251.7567732053,2.51185396455564,0.116730637478271,21.5183778553699,1.04763989516203e-102,3.28423232121891e-101,"CD9","protein_coding"
"ENSG00000010292",4299.18930875656,-1.08459974530438,0.106709737765382,-10.1640184674527,2.86998042100261e-24,1.92292550899531e-23,"NCAPD2","protein_coding"
"ENSG00000010295",10.0998402303835,-2.26354513454188,1.01927509280134,-2.22074016183485,0.0263685655602724,0.0444735035479563,"IFFO1","protein_coding"
"ENSG00000010310",7.11626203666376,-4.90195141478897,1.42478891909963,-3.44047553225406,0.000580692938470726,0.0012519729693785,"GIPR","protein_coding"
"ENSG00000010319",97.2108661538509,3.77596910664349,0.489084960730986,7.72047682881095,1.15895320152218e-14,5.245954562482e-14,"SEMA3G","protein_coding"
"ENSG00000010322",1684.50110931109,1.31430850235737,0.115558766417926,11.3735075502977,5.66638372873375e-30,4.52637860692913e-29,"NISCH","protein_coding"
"ENSG00000010404",142.796852464484,-1.75127762398274,0.279946118190997,-6.25576677147531,3.95567530978899e-10,1.41121849127071e-09,"IDS","protein_coding"
"ENSG00000010438",22.7294878534174,-5.5688251390646,0.880256291230849,-6.32636789369355,2.50998991061572e-10,9.05320371904591e-10,"PRSS3","protein_coding"
"ENSG00000010626",203.84680161011,1.52501635371692,0.252920419819123,6.02962922016161,1.64336272471025e-09,5.64050490633796e-09,"LRRC23","protein_coding"
"ENSG00000010704",47.9571129031426,7.98298449324691,1.50547079354652,5.30264986040744,1.14133703422567e-07,3.4472782573609e-07,"HFE","protein_coding"
"ENSG00000010803",980.017646018783,1.23233074503023,0.141140571967069,8.73122963762509,2.51918601870781e-18,1.34415989692725e-17,"SCMH1","protein_coding"
"ENSG00000010810",247.598094787432,-2.65508771701163,0.245784410128241,-10.8025066180003,3.34932957182161e-27,2.46724363338892e-26,"FYN","protein_coding"
"ENSG00000010818",1573.32649574554,-1.43080927201539,0.117977758930678,-12.1277881948589,7.5254618720166e-34,6.75987987933473e-33,"HIVEP2","protein_coding"
"ENSG00000011028",203.111653827265,-6.2101460449739,0.35621322260208,-17.4337886718797,4.57143664611939e-68,8.43496142020442e-67,"MRC2","protein_coding"
"ENSG00000011198",1347.79400710102,-1.53242059863938,0.119634477897547,-12.8091886684349,1.45649456319233e-37,1.43692454111853e-36,"ABHD5","protein_coding"
"ENSG00000011201",2406.75120239081,-11.5186540691605,0.520524389887578,-22.1289420686863,1.66436225077988e-108,5.70628660938869e-107,"ANOS1","protein_coding"
"ENSG00000011258",1462.12117754466,-1.21865380490057,0.117076742449258,-10.4090170208548,2.2553837934756e-25,1.56768383142701e-24,"MBTD1","protein_coding"
"ENSG00000011260",492.880975646426,1.01340685076533,0.167247754357168,6.05931514393394,1.36702329641648e-09,4.7160882704231e-09,"UTP18","protein_coding"
"ENSG00000011275",1099.44082779828,-1.30277871446939,0.117304260567968,-11.1059795114137,1.17323836994845e-28,9.0356052804415e-28,"RNF216","protein_coding"
"ENSG00000011295",1464.80779152463,1.08945610908654,0.133884898310621,8.13725911460856,4.0432677660801e-16,1.95837668740027e-15,"TTC19","protein_coding"
"ENSG00000011347",982.386346315136,3.37489419790653,0.183087321654838,18.433249049702,7.10829710887093e-76,1.49815938473248e-74,"SYT7","protein_coding"
"ENSG00000011376",1237.68011667616,1.07829527813393,0.117726228192842,9.15934617702714,5.22126956636852e-20,2.96650583831269e-19,"LARS2","protein_coding"
"ENSG00000011422",1321.53191580017,-7.33144569943716,0.201632503478902,-36.3604358074357,1.7975385485096e-289,2.9435876322995e-287,"PLAUR","protein_coding"
"ENSG00000011426",7432.97855026805,-2.14164587716235,0.117458843823217,-18.2331598664947,2.81572159090738e-74,5.79703276420807e-73,"ANLN","protein_coding"
"ENSG00000011454",1684.90195307997,2.43278915776693,0.128845153118617,18.8814953367107,1.61935836230462e-79,3.63457610424927e-78,"RABGAP1","protein_coding"
"ENSG00000011478",129.675946381025,-1.43690946411328,0.286287236881426,-5.01911814080771,5.19092202468021e-07,1.49441637886092e-06,"QPCTL","protein_coding"
"ENSG00000011677",173.046738672214,-1.62517948559634,0.244192821765788,-6.65531228086259,2.82699163529928e-11,1.07907757697032e-10,"GABRA3","protein_coding"
"ENSG00000012061",946.328582521216,-1.65456793645479,0.130389077466902,-12.6894673127416,6.76442813082294e-37,6.57195084325971e-36,"ERCC1","protein_coding"
"ENSG00000012171",324.745103166691,-1.19386725677143,0.227343811741516,-5.25137344898933,1.50969240604078e-07,4.51764290439542e-07,"SEMA3B","protein_coding"
"ENSG00000012174",2600.10486767991,-1.84591631405949,0.114423883364248,-16.1322641723611,1.51367867277172e-58,2.36219284288156e-57,"MBTPS2","protein_coding"
"ENSG00000012211",283.490749483605,1.00805965156243,0.217104358415715,4.64320319922912,3.43048661955922e-06,9.24515401120059e-06,"PRICKLE3","protein_coding"
"ENSG00000012223",24.4870230745378,7.77328188220299,1.56547827348961,4.96543581207012,6.85469623794955e-07,1.95463677464546e-06,"LTF","protein_coding"
"ENSG00000012232",1190.801474832,-1.92353448455607,0.116430395767942,-16.5208962133039,2.59513001272383e-61,4.24969612807295e-60,"EXTL3","protein_coding"
"ENSG00000012660",38595.6234240241,2.37424519738669,0.0894899693753644,26.5308527196825,4.27208099887277e-155,2.50203219159864e-153,"ELOVL5","protein_coding"
"ENSG00000012779",35.1455518676342,-4.33170114043651,0.604347113179942,-7.16757149321695,7.63398042671198e-13,3.16379298703443e-12,"ALOX5","protein_coding"
"ENSG00000012817",550.532483265629,11.4514630160985,1.44978810409296,7.89871498032669,2.81793421589985e-15,1.31695832835079e-14,"KDM5D","protein_coding"
"ENSG00000012983",2872.84596703595,-2.19821224907143,0.113731717946225,-19.3280492791888,3.11992934986814e-83,7.45279860341342e-82,"MAP4K5","protein_coding"
"ENSG00000013288",595.70096824611,2.38306036576213,0.17433304620602,13.6695848413382,1.54272836564287e-42,1.70742782344227e-41,"MAN2B2","protein_coding"
"ENSG00000013297",193.197081220926,-7.02949724197702,0.49714751758192,-14.1396607513356,2.16324711192315e-45,2.53509340220711e-44,"CLDN11","protein_coding"
"ENSG00000013306",4340.84103886849,-1.62912831143966,0.133779176572077,-12.1777421059392,4.08432878523093e-34,3.69549355845813e-33,"SLC25A39","protein_coding"
"ENSG00000013364",385.452206679219,-1.7488294138752,0.183503577929359,-9.53021970257399,1.56950713491446e-21,9.50756926141539e-21,"MVP","protein_coding"
"ENSG00000013392",546.735578447032,2.95494346264942,0.198365403848825,14.8964658419035,3.47479419100848e-50,4.57624879409482e-49,"RWDD2A","protein_coding"
"ENSG00000013523",452.275566117944,1.8328658649976,0.187019550239054,9.80039713845302,1.12143855989542e-22,7.1009227154304e-22,"ANGEL1","protein_coding"
"ENSG00000013583",690.425521923879,1.09844947081062,0.15958563087235,6.88313518457844,5.85494159465985e-12,2.32804075451563e-11,"HEBP1","protein_coding"
"ENSG00000013588",5440.36674293987,-12.3951654862036,0.426158189688445,-29.0858319425128,5.42379789744246e-186,4.15396164508431e-184,"GPRC5A","protein_coding"
"ENSG00000013619",140.781457258626,-3.09513881962343,0.29710835710508,-10.4175421041043,2.06213499787594e-25,1.43416044236184e-24,"MAMLD1","protein_coding"
"ENSG00000013725",9.3509782479803,-7.75015171893938,1.75140132283685,-4.42511468838335,9.63910595538466e-06,2.49819852494252e-05,"CD6","protein_coding"
"ENSG00000013810",1498.02011749165,1.23091153942209,0.127505153513668,9.65381794775958,4.73589318286449e-22,2.92001776603121e-21,"TACC3","protein_coding"
"ENSG00000014123",1558.68395179396,1.28423486310774,0.126337134309902,10.1651416277778,2.83709403030469e-24,1.90150347827904e-23,"UFL1","protein_coding"
"ENSG00000014138",121.172215620607,-1.26590227699467,0.2857922162798,-4.42944980613226,9.44737972051306e-06,2.45106033586919e-05,"POLA2","protein_coding"
"ENSG00000014164",236.752173555605,-1.45867829774424,0.231429243614603,-6.30291260932156,2.92103609472149e-10,1.04992793406083e-09,"ZC3H3","protein_coding"
"ENSG00000014216",2950.04247408582,-1.40099096640931,0.100976515222477,-13.8744238036198,9.05175488960708e-44,1.02598921200915e-42,"CAPN1","protein_coding"
"ENSG00000014257",237.245536675747,2.83226784936256,0.256748884235095,11.0312761739956,2.70006109391703e-28,2.05967577961045e-27,"ACPP","protein_coding"
"ENSG00000014824",3676.23685460274,1.03091058145253,0.0927827786795142,11.1110121525186,1.10895342225355e-28,8.54580793601024e-28,"SLC30A9","protein_coding"
"ENSG00000014914",530.419493136513,-3.78063868432205,0.179441670262186,-21.0689004332053,1.53453402815843e-98,4.56345119413279e-97,"MTMR11","protein_coding"
"ENSG00000015133",1123.5568437504,3.84583311536837,0.180632559942847,21.2909185175984,1.37800619916179e-100,4.2241320570611e-99,"CCDC88C","protein_coding"
"ENSG00000015285",23.9159400542406,2.71877798304419,0.838209142789167,3.24355562860765,0.00118047756660443,0.00245228401855707,"WAS","protein_coding"
"ENSG00000015475",295.355448180314,-1.53028573852762,0.209553305647289,-7.30260844037142,2.82241665782555e-13,1.19274657096665e-12,"BID","protein_coding"
"ENSG00000015520",11.8959577736601,3.04657884402599,1.28494025547556,2.37098871410052,0.0177405727861753,0.0309837634872783,"NPC1L1","protein_coding"
"ENSG00000015532",805.396246869794,-1.041774773853,0.140186778921469,-7.4313339807643,1.07507878064449e-13,4.65306658477169e-13,"XYLT2","protein_coding"
"ENSG00000015592",18.1806319264979,6.58448094384249,1.66902973949394,3.94509503817406,7.97683347976603e-05,0.000188754978747843,"STMN4","protein_coding"
"ENSG00000016391",449.19442340991,3.47895991829264,0.234167661252245,14.8567052328592,6.29456414569365e-50,8.23321051762798e-49,"CHDH","protein_coding"
"ENSG00000016402",43.0999119768502,-2.53036862550971,0.511488075703302,-4.94707256279714,7.53378980547375e-07,2.14190247913246e-06,"IL20RA","protein_coding"
"ENSG00000017427",115.563436102562,4.61626710882886,0.778311769162493,5.93112849083115,3.00859649033584e-09,1.01445374208818e-08,"IGF1","protein_coding"
"ENSG00000017483",13.4770925201138,-2.89319581172237,0.871933913696032,-3.31813657695505,0.000906201625787654,0.0019086363739618,"SLC38A5","protein_coding"
"ENSG00000017797",1130.99568389598,2.50930052321961,0.144687744455998,17.3428684831197,2.23309235609995e-67,4.07208072056291e-66,"RALBP1","protein_coding"
"ENSG00000018189",338.911824462894,1.54486424114334,0.206392723975392,7.4850712340399,7.15083403238277e-14,3.12375236749806e-13,"RUFY3","protein_coding"
"ENSG00000018236",493.401756816142,-13.6566180587505,1.45134256374343,-9.40964483500447,4.97816181586889e-21,2.95801923511082e-20,"CNTN1","protein_coding"
"ENSG00000018408",1589.43917022459,-5.17655738084432,0.145821526814753,-35.4992674532921,5.04498880289951e-276,7.61059492684677e-274,"WWTR1","protein_coding"
"ENSG00000018510",1863.51308972365,-1.88002248787289,0.132222866137168,-14.2185882275654,7.02559945530317e-46,8.31546343518551e-45,"AGPS","protein_coding"
"ENSG00000018610",312.346446145263,1.29402468903025,0.201735016772356,6.41447731650112,1.41306827820015e-10,5.16941247981775e-10,"CXorf56","protein_coding"
"ENSG00000018625",21.3383925979932,-3.77517851243424,0.769832760944314,-4.90389433128752,9.39550456123873e-07,2.65271669729802e-06,"ATP1A2","protein_coding"
"ENSG00000018869",55.4368801967933,8.09144637329181,1.49149197391772,5.4250686660002,5.79322648223174e-08,1.78885002318857e-07,"ZNF582","protein_coding"
"ENSG00000019169",23.1055402741961,-5.17735451488989,0.964060569545277,-5.3703622764407,7.8578624892566e-08,2.40282623120499e-07,"MARCO","protein_coding"
"ENSG00000019186",107.13280264309,-9.7099854495001,1.4372650228427,-6.75587681824691,1.41974004638887e-11,5.51478612588409e-11,"CYP24A1","protein_coding"
"ENSG00000019485",155.505794079567,-2.76210051057013,0.268450211759478,-10.2890606510114,7.89427237547816e-25,5.39933184684899e-24,"PRDM11","protein_coding"
"ENSG00000019505",22.2974808986447,-1.80207595171343,0.661475234704592,-2.72432867803164,0.00644323492646257,0.0121452904622931,"SYT13","protein_coding"
